ID,nom_officiel,noms,Column 1 5,Column 1 6,Column 1 7,Column 1 8,Column 1 9,Column 1 10,Column 1 11,Column 1 12,Column 1 13,Column 1 14,Column 1 15,Column 1 16,Column 1 17,Column 1 18,Column 1 19
2743638,Zuid-Willemsvaart,"Maastricht-'s Hertogenbosch Canal,Canal de Maastricht à Bois-le-Duc,Canal de Maastricht a Bois-le-Duc,Kanaal van Maastricht naar Hertogenbosch,Maastricht-’s Hertogenbosch Canal,Zuid-Willemsvaart,Willems Vaart",50.86667,5.65,H,CNL,BE,NL,00,,,,0,,65,Europe/Brussels,2014-12-03
2743827,Zoom,"De Zoom,Zoom",51.5,4.26667,H,STM,BE,NL,00,,,,0,,0,Europe/Brussels,2014-08-05
2744559,Wielingen,Wielingen,51.41667,3.41667,H,CHNM,BE,NL,00,,,,0,,-9999,Europe/Brussels,2014-08-05
2748360,Vlakte van de Raan,"Vlakte van Raan,Raan Flat,Vlakte van de Raan",51.45,3.23333,H,SHOL,BE,,VLG,,,,0,,-9999,Europe/Brussels,2012-01-17
2748398,Putse Moer,"Putse Moer,De Putsche Moer,Putsche Moer",51.38333,4.43333,H,LK,BE,NL,00,,,,0,,21,Europe/Brussels,2014-08-05
2748494,Poppelsche Leij,"Poppelsche Leij,Leij,Poppelsche Lei",51.51667,5.1,H,STM,BE,NL,00,,,,0,,14,Europe/Brussels,2014-08-05
2750771,Moerbekepolder,Moerbekepolder,51.2,3.93333,T,PLDR,BE,NL,00,,,,0,,5,Europe/Brussels,2014-08-05
2751093,De Maatjes,"De Maatjes,Den Helder,Matjens",51.43333,4.53333,H,MRSH,BE,,00,,,,0,,13,Europe/Brussels,2014-08-05
2751145,Marksken,Marksken,51.41667,4.9,H,STMX,BE,NL,00,,,,0,,22,Europe/Brussels,2014-08-05
2751751,Leijloop,"Leiloop,Leijloop",51.5,4.78333,H,STM,BE,NL,00,,,,0,,4,Europe/Brussels,2014-08-05
2753153,Kabeljauwbeek,Kabeljauwbeek,51.36667,4.25,H,STMC,BE,NL,00,,,,0,,8,Europe/Brussels,2014-08-05
2753299,Itterbeek,"Itterbeek,Tongerlose Beek,Itter,Ittersche Beek,Itterse Beek",51.16667,5.85,H,STM,BE,,00,,,,0,,25,Europe/Brussels,2014-08-05
2753909,Hollandsche Loop,"Hollandsche Loop,Hollandseloop",51.41667,4.81667,H,STM,BE,NL,00,,,,0,,15,Europe/Brussels,2014-08-05
2754729,Hazenduinen,Hazenduinen,51.38333,4.41667,L,LCTY,BE,NL,00,,,,0,,30,Europe/Brussels,2014-08-05
2755047,Gulp,"Gulp,La Gulpe",50.81667,5.9,H,STM,BE,NL,00,,,,0,,105,Europe/Brussels,2014-08-05
2755559,Gueule,"Geulle,De Geul,La Gueule Rivière,Geul,Geule,La Gueule Riviere,Gueule",50.9,5.71667,H,STM,BE,,00,,,,0,,41,Europe/Brussels,2014-08-05
2759361,Bedafsche Heide,Bedafsche Heide,51.45,5.01667,L,LCTY,BE,NL,00,,,,0,,26,Europe/Brussels,2014-08-05
2759466,Ballastplaat,Ballastplaat,51.36667,4.23333,H,FLTT,BE,NL,00,,,,0,,-9999,Europe/Brussels,2014-08-05
2759690,Appelzak,Appelzak,51.38333,3.38333,H,SHOL,BE,,00,,,,0,,2,Europe/Brussels,1997-04-29
2783073,Weillen,"Wallonia,Weillen,Wallonien",50.26667,4.91667,S,HSTS,BE,,WAL,WNA,91,91034,0,,189,Europe/Brussels,2017-03-25
2783074,Kanaal Brugge-Oostende,"Canal d'Ostende a Bruges,Kanaal Brugge-Oostende,Oostende-Brugge,Canal d’Ostende à Bruges",51.23333,2.93333,H,CNL,BE,,VLG,VWV,,,0,,4,Europe/Brussels,2014-12-03
2783075,Canal Liege-Maastricht,"Canal de Liege,Kanaal van Luik,Canal Liege-Maastricht,Kanaal Luik-Maastricht,Kanaal van Maastricht naar Luik,Kanaal van Luik naar Maastricht,Canal Liége-Maastricht,Canal de Liége",50.8,5.7,H,CNL,BE,,00,,,,0,,46,Europe/Brussels,2014-10-01
2783076,Kanaal Gent-Brugge,"Canal Ostende-Gand,Kanaal Gent-Brugge,Canal de Noord Bruges à Gand,Canal de Bruges à Gand,Canal de Ghent,Kanaal van Gent naar Brugge,Canal de Bruges,Canal de Bruges a Gand,Canal de Gand,Canal de Noord Bruges a Gand,Canal Gang-Beuges",51.05,3.71667,H,CNL,BE,,VLG,,,,0,,10,Europe/Brussels,2014-10-01
2783077,Zwonderbeek,Zwonderbeek,51.11667,4.43333,S,FRM,BE,,VLG,VAN,11,11024,0,,17,Europe/Brussels,2016-08-02
2783078,Zwinnevaart,"Zwinnevaart,Zwyn Vaert",51.3,3.3,H,DTCH,BE,,VLG,VWV,,,0,,1,Europe/Brussels,2012-01-18
2783079,Zwinebeek,"Zwijnebeek,Zwinebeek",51.26667,3.08333,H,DTCH,BE,,VLG,VWV,,,0,,-1,Europe/Brussels,2012-01-18
2783080,Fort van Zwijndrecht,"Fort van Zwijndrecht,Fort de Zwyndrecht",51.20873,4.30823,S,FT,BE,,VLG,VAN,11,11056,0,,11,Europe/Brussels,2016-08-02
2783081,Zwijndrecht,"Zuindracum,Звейндрехт,ci wei en de lei he te,Zvejndrekht,Zwijndrecht,Zwyndrecht,زوئیژندرکت,zwyyzhndrkt,兹韦恩德雷赫特",51.21979,4.32664,P,PPL,BE,,VLG,VAN,11,11056,18249,,7,Europe/Brussels,2011-02-07
2783082,Zwijndrecht,"Zwijndrecht,Zwyndrecht",51.22194,4.3257,A,ADM4,BE,BE,VLG,VAN,11,11056,18658,,4,Europe/Brussels,2017-04-14
2783083,Zwijnaardsedries,"Zwynaerdschedries,Zwijnaardsedries",51.02028,3.72428,P,PPL,BE,,VLG,VOV,44,44021,0,,7,Europe/Brussels,2016-08-02
2783084,Zwijnaarde,"Zwijnaarde,Zwynaerde",51.00077,3.70746,P,PPL,BE,,VLG,VOV,44,44021,0,,6,Europe/Brussels,2016-08-02
2783086,Zwijn,Zwijn,51.05464,4.19122,P,PPL,BE,,VLG,VOV,42,42008,0,,2,Europe/Brussels,2016-08-02
2783087,Zwevezele,"Swevezeele,Zwevezele",51.03683,3.21186,P,PPL,BE,,VLG,VWV,37,37018,0,,38,Europe/Brussels,2012-01-18
2783089,Zwevegem,"兹韦弗海姆,Звевегем,ci wei fu hai mu,Sweveghem,Zvevegem,zwywwzhm,Zwevehem,زوئووژم,Zwevegem",50.81268,3.33848,P,PPL,BE,,VLG,VWV,34,34042,23358,,30,Europe/Brussels,2012-01-18
2783090,Zwevegem,"Sweveghem,Zwevegem",50.78297,3.37671,A,ADM4,BE,,VLG,VWV,34,34042,24161,,29,Europe/Brussels,2017-04-15
2783091,Zwartwaterhoeve,"Zwartwaterhoef,Zwartwaterhoeve",51.14448,4.70885,S,FRM,BE,,VLG,VAN,12,12026,0,,11,Europe/Brussels,2016-08-02
2783092,Zwartwaterbossen,"Zwartwaterbossen,Zwart Watersche Bosschen",51.15,4.7,V,FRST,BE,,VLG,VAN,,,0,,6,Europe/Brussels,2012-01-18
2783093,Zwartwater,Zwartwater,51,5,H,STM,BE,,WAL,WHT,,,0,,16,Europe/Brussels,2010-03-06
2783094,Zwart Water,Zwart Water,50.9678,5.08901,H,STM,BE,,VLG,VLI,,,0,,25,Europe/Brussels,2011-02-07
2783095,Zwartwater,Zwartwater,51,5.03333,P,PPL,BE,,WAL,WHT,,,0,,51,Europe/Brussels,2010-03-06
2783096,Zwart Water,Zwart Water,51.39741,4.84995,H,MRSH,BE,,VLG,VAN,,,0,,24,Europe/Brussels,2010-03-06
2783097,Zwartwater,Zwartwater,51.35612,5.02102,H,MRSH,BE,,VLG,VAN,,,0,,28,Europe/Brussels,2011-02-07
2783098,Zwartven,"Wolfsven,Zwartven",51.3,5.5,H,MRSH,BE,,VLG,VLI,,,0,,34,Europe/Brussels,2012-01-18
2783099,Zwartpaard,"Zwart Peerd,Zwarte-Peerd,Zwart-Paerd,Zwartpaard",51.01667,2.66667,P,PPL,BE,,VLG,VWV,38,38025,0,,5,Europe/Brussels,2016-08-02
2783100,Zwart Lang Ven,Zwart Lang Ven,51.38333,4.98333,H,MRSH,BE,,VLG,VAN,,,0,,43,Europe/Brussels,2010-03-06
2783101,Zwartgoor,Zwartgoor,51.43333,4.68333,S,FRM,BE,,VLG,VAN,13,13014,0,,11,Europe/Brussels,2016-08-02
2783102,Zwarte Winterbeek,Zwarte Winterbeek,50.94857,5.17107,H,STM,BE,,VLG,VLI,,,0,,21,Europe/Brussels,2011-02-07
2783103,Zwarte Waterbeek,"Grootebeek,Grote Beek,Zwarte Waterbeek",51.03333,4.53333,H,STM,BE,,VLG,,,,0,,4,Europe/Brussels,2012-01-18
2783104,Zwarte Poort,"Zwarte Poorthof,Zwarte Poort",50.78333,4.28333,S,FRM,BE,,WAL,WHT,,,0,,26,Europe/Brussels,2010-08-09
2783105,Zwarten Ruiter,Zwarten Ruiter,51.18782,3.97402,P,PPL,BE,,VLG,VOV,44,44045,0,,4,Europe/Brussels,2016-08-02
2783106,Zwartenhoek,"Zwartenhoek,Zwarte Hoek",51.09335,5.11949,P,PPL,BE,,VLG,VLI,71,71069,0,,24,Europe/Brussels,2016-08-02
2783107,Zwartenheuvel,Zwartenheuvel,51.38882,4.4529,P,PPL,BE,,VLG,VAN,11,11022,0,,20,Europe/Brussels,2016-08-02
2783108,Zwartengracht,Zwartengracht,51.15,3.93333,H,DTCH,BE,,VLG,VOV,,,0,,3,Europe/Brussels,2010-03-06
2783109,Zwarte Nete,"Nethe Noire Ruisseau,Zwarte Neet,Zwarte Nete",51.2487,5.07816,H,STM,BE,,VLG,VAN,,,0,,22,Europe/Brussels,2012-01-18
2783110,Zwartenbroek,Zwartenbroek,50.88333,3.73333,P,PPL,BE,,VLG,VOV,45,45065,0,,42,Europe/Brussels,2016-08-02
2783111,Zwarteleen,Zwarteleen,50.82637,2.92895,P,PPL,BE,,VLG,VWV,33,33011,0,,53,Europe/Brussels,2016-08-02
2783112,Zwarteinde,Zwarteinde,50.88945,5.23911,P,PPL,BE,,VLG,VLI,71,71045,0,,56,Europe/Brussels,2016-08-02
2783113,Zwartegat,Zwartegat,50.97605,3.65825,P,PPL,BE,,VLG,VOV,44,44048,0,,9,Europe/Brussels,2016-08-02
2783114,Zwartegat,Zwartegat,50.98085,2.91638,P,PPL,BE,,VLG,VWV,32,32006,0,,11,Europe/Brussels,2016-08-02
2783115,Zwartebeek,"Zwartebeek,Agatbeek",51.08333,4.38333,H,STM,BE,,VLG,,,,0,,4,Europe/Brussels,2012-01-18
2783116,Zwartebeek,"Zwartebeek,De Zwartwaterbeek,Zwartwaterbeek",50.98333,5.06667,H,STM,BE,,VLG,,,,0,,21,Europe/Brussels,2012-01-18
2783117,Zwartebeek,"Zwartebeek,Zwartengracht",51.16667,3.95,H,DTCH,BE,,VLG,VOV,,,0,,2,Europe/Brussels,2012-01-18
2783118,Zwarte Arend,"Chateau de Zwarte Aren,Château de Zwarte Aren,Zwarte Arend",51.21667,4.48333,S,HSEC,BE,,VLG,VAN,11,11002,0,,3,Europe/Brussels,2016-08-02
2783119,Zwartberg,"Zwartberg,Zwartberg-Cites,Zwartberg-Cités",51.01288,5.51796,P,PPL,BE,,VLG,VLI,71,71016,0,,81,Europe/Brussels,2016-08-02
2783120,Zwankendamme,Zwankendamme,51.3098,3.19611,P,PPL,BE,,VLG,VWV,31,31005,0,,1,Europe/Brussels,2016-08-02
2783121,Zwaneven,"Het Zwaneven,Zwaneven",51.30774,5.0109,P,PPL,BE,,VLG,VAN,13,13031,0,,29,Europe/Brussels,2016-08-02
2783122,Zwanenhoek,Zwanenhoek,51.21667,4.13333,P,PPL,BE,,VLG,VOV,46,46020,0,,3,Europe/Brussels,2016-08-02
2783123,Zwanenberg,Zwanenberg,51.41667,4.48333,P,PPL,BE,,VLG,VAN,11,11022,0,,13,Europe/Brussels,2016-08-02
2783124,Zwanebeek,"Zwanebeek,Wezelse beek,De Zwanebeek",51.23333,4.53333,H,STM,BE,,VLG,VAN,,,0,,11,Europe/Brussels,2012-01-18
2783125,Zwaluwbeek,Zwaluwbeek,51.18333,4.33333,H,STM,BE,,VLG,,,,0,,7,Europe/Brussels,2009-07-24
2783126,Zwalmstraat,Zwalmstraat,50.78333,3.71667,P,PPL,BE,,VLG,VOV,45,45059,0,,71,Europe/Brussels,2016-08-02
2783127,Zwalmbeek,Zwalmbeek,50.81667,3.78333,H,STM,BE,,VLG,VOV,,,0,,31,Europe/Brussels,2010-03-06
2783128,Zwalm,"De Zwalm,Zwalm",50.88333,3.68333,H,STM,BE,,VLG,VOV,,,0,,12,Europe/Brussels,2012-01-18
2783129,Zwaantjeshoek,"Zwaantjehoek,Zwaantjeshoek",50.90208,3.33034,P,PPL,BE,,VLG,VWV,37,37017,0,,14,Europe/Brussels,2016-08-02
2783130,Zwaantjes,"De Zwaantjes,Zwaantjes",51.18333,4.36859,P,PPL,BE,,VLG,VAN,11,11002,0,,4,Europe/Brussels,2016-08-02
2783131,Zwaantjenbrug,Zwaantjenbrug,51.26718,4.45333,P,PPL,BE,,VLG,VAN,11,11002,0,,4,Europe/Brussels,2016-08-02
2783132,Zwaantjen,Zwaantjen,51.25572,4.17188,P,PPL,BE,,VLG,VOV,46,46003,0,,2,Europe/Brussels,2016-08-02
2783133,Zwaantje,Zwaantje,51.15416,3.67397,P,PPL,BE,,VLG,VOV,44,44019,0,,4,Europe/Brussels,2016-08-02
2783134,Zwaantje,"Zwaantje,Zwaenge",51.02866,2.64454,P,PPL,BE,,VLG,VWV,38,38025,0,,1,Europe/Brussels,2016-08-02
2783135,Zwaanhof,"Zwaanhof,Zwanenhof",50.86667,4.26667,S,FRM,BE,,WAL,WHT,,,0,,50,Europe/Brussels,2010-08-09
2783136,Zwaanhoek,Zwaanhoek,51.01713,3.78596,P,PPL,BE,,VLG,VOV,44,44040,0,,9,Europe/Brussels,2016-08-02
2783137,Zwaanbeek,"Zwaenbeek,Zwaanbeek",51.04162,3.1005,H,STM,BE,,VLG,VWV,,,0,,12,Europe/Brussels,2012-01-18
2783138,Zwaanaarde,Zwaanaarde,51.15629,4.00924,P,PPL,BE,,VLG,VOV,46,46021,0,,4,Europe/Brussels,2016-08-02
2783139,Zwaan,"Zwaan,Zwaene",51.20725,3.33166,P,PPL,BE,,VLG,VWV,31,31006,0,,7,Europe/Brussels,2016-08-02
2783140,Zwaan,"Zwaan,Zwaen,Swaan",50.73333,5.81667,P,PPL,BE,,WAL,WLG,,,0,,181,Europe/Brussels,2010-08-09
2783141,Zuuressen,Zuuressen,51,4.55,P,PPL,BE,,VLG,VBR,24,24014,0,,4,Europe/Brussels,2011-09-01
2783142,Zuurbemde,"Zuurbemde,Suerbempde,Suerbemde",50.87477,4.97423,P,PPL,BE,,WAL,WHT,,,0,,47,Europe/Brussels,2011-02-21
2783143,Zutendaal,"Sutendael,Zutendaal",50.93306,5.5753,P,PPL,BE,,VLG,VLI,71,71067,6962,,84,Europe/Brussels,2011-02-28
2783144,Zutendaal,"Sutendael,Zutendaal",50.93252,5.57273,A,ADM4,BE,BE,VLG,VLI,71,71067,7063,,84,Europe/Brussels,2011-02-28
2783145,Zusterkloosterbos,Zusterkloosterbos,50.93058,5.24322,V,FRST,BE,,VLG,VLI,,,0,,33,Europe/Brussels,2011-02-07
2783146,Zusterkloosterbeek,Zusterkloosterbeek,50.95,5.36667,H,STM,BE,,VLG,VLI,,,0,,38,Europe/Brussels,2010-03-06
2783147,Zussen,"Zussen,Sussen",50.79779,5.63502,P,PPL,BE,,VLG,VLI,73,73066,0,,105,Europe/Brussels,2016-08-02
2783148,Zurendries,"Zurendriesch,Zurendries",50.93333,4.01667,P,PPL,BE,,VLG,VOV,41,41002,0,,15,Europe/Brussels,2016-08-02
2783149,Zurenborg,Zurenborg,51.2,4.43333,P,PPL,BE,,VLG,VAN,11,11002,0,,8,Europe/Brussels,2016-08-02
2783150,Zulzeke,"Zulzeke,Sulsique",50.79165,3.57053,P,PPL,BE,,VLG,VOV,45,45060,0,,22,Europe/Brussels,2012-01-18
2783151,Zulte,Zulte,50.91954,3.44859,P,PPL,BE,,VLG,VOV,44,44081,14670,,11,Europe/Brussels,2012-01-18
2783152,Zulte,"쥘터,Ziulte,Зьолте,Zulte,Зюлте,jwilteo,聚尔特,زولت,Z'olte,Zjulte,Ziultė,ju er te,zwlt",50.9321,3.47295,A,ADM4,BE,,VLG,VOV,44,44081,15069,,9,Europe/Brussels,2012-01-18
2783153,Zuienkerke,"Zuienkerke,Zuujnkerke,Zuyenkerke",51.26511,3.15506,P,PPL,BE,,VLG,VWV,31,31042,2736,,3,Europe/Brussels,2012-01-18
2783154,Zuienkerke,"宰恩凯尔克,Zuunkerke,زوئینکرک,zai en kai er ke,Zuienkerke,Зойенкерке,Zojenkerke,Zuyenkerke,zwyynkrk",51.25248,3.13613,A,ADM4,BE,,VLG,VWV,31,31042,2802,,-1,Europe/Brussels,2012-01-18
2783155,Zuidzammel,Zuidzammel,51.1,4.95,P,PPL,BE,,VLG,VAN,13,13008,0,,16,Europe/Brussels,2016-08-02
2783156,Zuidwijk,Zuidwijk,51.03422,3.41211,P,PPL,BE,,VLG,VWV,37,37012,0,,14,Europe/Brussels,2016-08-02
2783157,Zuidschote,"Zuydschoote,Zuidschote",50.91589,2.83744,P,PPL,BE,,VLG,VWV,33,33011,0,,8,Europe/Brussels,2012-01-18
2783159,Zuidlede,Zuidlede,51.14938,3.82787,H,CNL,BE,,VLG,VOV,,,0,,6,Europe/Brussels,2014-10-01
2783160,Zuidhoek,Zuidhoek,50.95,3.13333,P,PPL,BE,,VLG,VWV,36,36015,0,,22,Europe/Brussels,2016-08-02
2783161,Zuidhoek,Zuidhoek,50.9186,2.66938,P,PPL,BE,,VLG,VWV,38,38002,0,,4,Europe/Brussels,2016-08-02
2783162,Zuidhoek,Zuidhoek,50.86667,3.13333,P,PPL,BE,,VLG,VWV,36,36010,0,,22,Europe/Brussels,2016-08-02
2783163,Zuidhoek,Zuidhoek,50.83744,3.02699,P,PPL,BE,,VLG,VWV,33,33037,0,,19,Europe/Brussels,2016-08-02
2783164,Zuidheikant,"Zuid Heikant Brein,Zuidheikant",51.40978,5.01712,P,PPL,BE,,VLG,VAN,13,13035,0,,27,Europe/Brussels,2016-08-02
2783165,Zuiderzicht,Zuiderzicht,51.18333,3.03333,S,FRM,BE,,VLG,VWV,35,35014,0,,1,Europe/Brussels,2016-08-02
2783166,Zuiddamme,"Zuiddamme,Zuyddamme",51.15465,3.34937,P,PPL,BE,,VLG,VWV,31,31003,0,,11,Europe/Brussels,2016-08-02
2783167,Zuenbeek,"Le Zuen Ruisseau,Zuenbeek,Zuunbeek",50.8,4.28333,H,STM,BE,,WAL,WHT,,,0,,23,Europe/Brussels,2010-08-09
2783168,Zuen,"Zuen,Zuun",50.7902,4.27711,P,PPL,BE,,VLG,VBR,23,23077,0,,35,Europe/Brussels,2016-08-02
2783169,Zouwerstraat,"Zauwerstraat,Zouwerstraat",51.05,3.95,P,PPL,BE,,VLG,VOV,42,42003,0,,2,Europe/Brussels,2016-08-02
2783170,Zoutleeuw,"Leau,Zoutleeuw,Zoutleew,Léau",50.83316,5.10376,P,PPL,BE,,VLG,VBR,24,24130,7897,,30,Europe/Brussels,2012-01-18
2783171,Zoutleeuw,"zwtlyw,祖时莱厄夫,Заутлеу,Zoutleeuw,Léau,Zautleu,Leau,zu shi lai e fu,زوتلئو",50.835,5.10109,A,ADM4,BE,BE,VLG,VBR,24,24130,8269,,26,Europe/Brussels,2011-02-21
2783172,Zoutkeet,Zoutkeet,51.31667,4.21667,P,PPL,BE,,VLG,VOV,46,46003,0,,0,Europe/Brussels,2016-08-02
2783173,Zoutenaaie,"Zoutenaaie,Zoetenaey",51.04818,2.75451,P,PPL,BE,,VLG,VWV,38,38025,0,,0,Europe/Brussels,2012-01-18
2783175,Zottegem,"佐特海姆,zuo te hai mu,Zotegem,Зотегем,Зоттегем,ztzhm,زتژم,Zottegem,Sottegem",50.86955,3.81052,P,PPL,BE,,VLG,VOV,41,41081,24434,,63,Europe/Brussels,2012-01-18
2783176,Zottegem,"Zottegem,Sottegem",50.86621,3.80897,A,ADM4,BE,,VLG,VOV,41,41081,25032,,60,Europe/Brussels,2017-04-15
2783177,Zorgvliet,Zorgvliet,51.16918,4.35331,S,HSEC,BE,,VLG,VAN,11,11002,0,,21,Europe/Brussels,2016-08-02
2783178,Zoot,Zoot,50.97853,4.91638,P,PPL,BE,,VLG,VBR,24,24001,0,,18,Europe/Brussels,2016-08-02
2783179,Zool,Zool,50.96667,5.2,P,PPL,BE,,VLG,VLI,71,71024,0,,21,Europe/Brussels,2016-08-02
2783180,Zonneken,Zonneken,51.17807,4.18302,P,PPL,BE,,VLG,VOV,46,46021,0,,18,Europe/Brussels,2016-08-02
2783181,Zonnegem,Zonnegem,50.92683,3.9087,P,PPL,BE,,VLG,VOV,41,41063,0,,43,Europe/Brussels,2012-01-18
2783183,Zonnebergen,"Zonneberghen,Zonnebergen",50.78333,3.33333,P,PPL,BE,,VLG,VWV,34,34042,0,,48,Europe/Brussels,2016-08-02
2783184,Zonnebeke,"Ζονεμπέκε,zuo nei bei ke,佐内贝克,Zonebeke,Зонебеке,زونوبوک,Sonnebeca,Zonempeke,Zonnebeke,zwnwbwk,Zunnebeke,Зоннебеке",50.8726,2.98725,P,PPL,BE,,VLG,VWV,33,33037,11581,54,34,Europe/Brussels,2015-11-05
2783185,Zonnebeke,"Ζονεμπέκε,zuo nei bei ke,佐内贝克,Zonebeke,Зонебеке,زونوبوک,Sonnebeca,Zonempeke,Zonnebeke,zwnwbwk,Zunnebeke,Зоннебеке",50.87277,2.98768,A,ADM4,BE,,VLG,VWV,33,33037,12273,,34,Europe/Brussels,2017-04-15
2783186,Zonne,"Hoge Zonne,Zonne,Hoge Zon,Lage Zon,Lage Zonne",51.24759,3.56354,P,PPL,BE,,VLG,VOV,43,43014,0,,1,Europe/Brussels,2016-08-02
2783187,Zonhovenheide,Zonhovenheide,50.98333,5.46667,P,PPL,BE,,VLG,VLI,71,71016,0,,70,Europe/Brussels,2016-08-02
2783188,Zonhoven,"zwnwwan,Zonkhoven,zong huo fen,Zoneve,Zonhovena,son ho fein,زونووان,Зонховен,โซนโฮเฟิน,宗霍芬,Zonhoven",50.99064,5.36819,P,PPL,BE,,VLG,VLI,71,71066,19922,,44,Europe/Brussels,2011-02-23
2783189,Zonhoven,Zonhoven,50.99139,5.37094,A,ADM4,BE,,VLG,VLI,71,71066,20791,,44,Europe/Brussels,2017-04-16
2783190,Zonderschot,Zonderschot,51.06199,4.74398,P,PPL,BE,,VLG,VAN,12,12014,0,,9,Europe/Brussels,2016-08-02
2783191,Zondereigen,"Zondereygen,Zondereigen",51.40761,4.89338,P,PPL,BE,BE,VLG,VAN,13,13002,0,,24,Europe/Brussels,2016-08-02
2783192,Zomerstraat,Zomerstraat,51.05,3.91667,P,PPL,BE,,VLG,VOV,42,42010,0,,6,Europe/Brussels,2016-08-02
2783193,Zomerloos,Zomerloos,51.16667,2.95,S,FRM,BE,,VLG,VWV,35,35005,0,,0,Europe/Brussels,2016-08-02
2783194,Zomergemboven,"Somergemboven,Zomergemboven",51.11288,3.55713,P,PPL,BE,,VLG,VOV,44,44080,0,,19,Europe/Brussels,2016-08-02
2783195,Zomergem,"Somergein,Zomergem,Somergem",51.11994,3.56496,P,PPL,BE,,VLG,VOV,44,44080,8158,,9,Europe/Brussels,2012-01-18
2783196,Zomergem,"Зомергем,zwmrzhm,زومرژم,Zomergem,佐默海姆,Somergem,zuo mo hai mu",51.12768,3.55533,A,ADM4,BE,,VLG,VOV,44,44080,8200,,8,Europe/Brussels,2012-01-18
2783197,Zolder,"Circuito di Zolder,Zolder,Circuit Zolder,ゾルダー・サーキット,Heusden-Zolder (Zolder)",51.02455,5.30983,P,PPL,BE,,VLG,VLI,71,71070,0,,39,Europe/Brussels,2011-02-23
2783199,Zogge,Zogge,51.07536,4.09164,P,PPL,BE,,VLG,VOV,42,42008,0,,4,Europe/Brussels,2016-08-02
2783200,Zoetwater,Zoetwater,51.2,4.2,P,PPL,BE,,VLG,VOV,46,46021,0,,7,Europe/Brussels,2016-08-02
2783201,Zoeteweide,Zoeteweide,51.06667,4.61667,P,PPL,BE,,VLG,VAN,12,12029,0,,16,Europe/Brussels,2016-08-02
2783202,Zoetendaal,"Zoetendaal,Zoetendaale,Zoetendaele",51.23521,3.40045,P,PPL,BE,,VLG,VOV,43,43010,0,,1,Europe/Brussels,2016-08-02
2783203,Zoerselhof,Zoerselhof,51.25,4.7,S,FRM,BE,,VLG,VAN,11,11055,0,,22,Europe/Brussels,2016-08-02
2783204,Zoersel,"OBL,Zoersel",51.26825,4.71296,P,PPL,BE,,VLG,VAN,11,11055,20642,,17,Europe/Brussels,2011-02-08
2783205,Zoersel,Zoersel,51.2675,4.71262,A,ADM4,BE,,VLG,VAN,11,11055,21355,,17,Europe/Brussels,2017-04-15
2783206,Zoerle-Parwijs,"Zoerle-Parwys,Zoerle-Parwijs",51.08969,4.87108,P,PPL,BE,,VLG,VAN,13,13049,0,,13,Europe/Brussels,2012-01-18
2783208,Zoerle Berg,Zoerle Berg,51.08395,4.87875,P,PPL,BE,,VLG,VAN,13,13049,0,,15,Europe/Brussels,2016-08-02
2783209,Zobbroek,Zobbroek,50.8,4.25,P,PPL,BE,,WAL,WHT,,,0,,51,Europe/Brussels,2010-03-06
2783210,Kasteel ter Zittert,"Kasteel ter Zittert,Sitter,Chateau de Sitard,Château de Sitard",50.88333,4.23333,S,HSEC,BE,,WAL,WHT,,,0,,53,Europe/Brussels,2010-08-09
2783211,Zittaart,"Zittaart,Zittaert",51.22074,4.81317,P,PPL,BE,,VLG,VAN,13,13019,0,,14,Europe/Brussels,2016-08-02
2783212,Zittaart,"Zittaart,Zittaert",51.11942,5.05474,P,PPL,BE,,VLG,VAN,13,13021,0,,33,Europe/Brussels,2016-08-02
2783213,Zittaard,"Zittaard,Zittaerd",50.9448,5.10742,P,PPL,BE,,VLG,VLI,71,71020,0,,24,Europe/Brussels,2016-08-02
2783214,Zinkval,Zinkval,51.13046,4.36883,P,PPL,BE,,VLG,VAN,11,11001,0,,9,Europe/Brussels,2016-08-02
2783215,Zingem,"Syngem,Zingem",50.90409,3.65305,P,PPL,BE,,VLG,VOV,45,45057,6588,,16,Europe/Brussels,2012-01-18
2783216,Zingem,"Syngem,Zingem",50.91067,3.62253,A,ADM4,BE,,VLG,VOV,45,45057,7221,,8,Europe/Brussels,2012-01-18
2783217,Zilverenhoek,Zilverenhoek,51.3083,4.44534,P,PPL,BE,,VLG,VAN,11,11023,0,,9,Europe/Brussels,2016-08-02
2783218,Zilvereind,Zilvereind,51.28887,4.7783,P,PPL,BE,,VLG,VAN,13,13004,0,,22,Europe/Brussels,2016-08-02
2783219,Zilverberg,Zilverberg,50.92063,3.10956,P,PPL,BE,,VLG,VWV,36,36015,0,,33,Europe/Brussels,2016-08-02
2783220,Vijver van Zillebeke,Vijver van Zillebeke,50.83792,2.90845,H,PND,BE,,VLG,VWV,,,0,,23,Europe/Brussels,2010-03-06
2783221,Zillebeke,Zillebeke,51.22235,4.22772,P,PPL,BE,,VLG,VOV,46,46003,0,,5,Europe/Brussels,2016-08-02
2783222,Zillebeke,Zillebeke,50.83464,2.92249,P,PPL,BE,,VLG,VWV,33,33011,0,,27,Europe/Brussels,2012-01-18
2783224,Zierbeek,Zierbeek,50.85,4.2,H,STM,BE,,WAL,WHT,,,0,,38,Europe/Brussels,2010-03-06
2783225,Zierbeek,Zierbeek,50.85,4.2,P,PPL,BE,,WAL,WHT,,,0,,38,Europe/Brussels,2010-03-06
