ID,nom_officiel,noms,Column 1 5,Column 1 6,Column 1 7,Column 1 8,Column 1 9,Column 1 10,Column 1 11,Column 1 12,Column 1 13,Column 1 14,Column 1 15,Column 1 16,Column 1 17,Column 1 18,Column 1 19
2791065,Moldergem,Moldergem,50.86469,3.70187,P,PPL,BE,,VLG,VOV,45,45065,0,,49,Europe/Brussels,2016-08-02
2791067,Mol,"몰,mwl,Moll,Мол,مول، بلجيكا,mo er,مول,莫尔,Mol,Moli vald,mol,mwl  bljyka",51.19188,5.11662,P,PPL,BE,,VLG,VAN,13,13025,32659,,27,Europe/Brussels,2011-02-10
2791069,Mokker,Mokker,51.08812,2.93926,P,PPL,BE,,VLG,VWV,32,32010,0,,7,Europe/Brussels,2016-08-02
2791070,Moircy,Moircy,49.98945,5.46715,P,PPL,BE,,WAL,WLX,84,84077,0,,427,Europe/Brussels,2012-01-18
2791072,Moinet,Moinet,50.04505,5.84484,P,PPL,BE,,WAL,WLX,82,82003,0,,474,Europe/Brussels,2017-03-25
2791076,Moignelee,"Moignelee,Sambreville (Moignelée),Sambreville (Moignelee),Moignelée",50.44581,4.5837,P,PPL,BE,,WAL,WNA,92,92137,0,,141,Europe/Brussels,2011-03-25
2791078,Mohiville,"Hamois (Mohiville),Mohiville",50.31812,5.19258,P,PPL,BE,,WAL,WNA,91,91059,0,,271,Europe/Brussels,2011-04-05
2791083,Mohery,Mohery,50.61915,5.06089,P,PPL,BE,,WAL,WLG,64,64034,0,,137,Europe/Brussels,2017-03-25
2791085,Moha,"Wanze (Moha),Moha",50.54802,5.18641,P,PPL,BE,,WAL,WLG,61,61072,0,,89,Europe/Brussels,2011-03-17
2791087,Mogimont,Mogimont,49.85065,5.06913,P,PPL,BE,,WAL,WLX,84,84010,0,,388,Europe/Brussels,2017-03-25
2791090,Moerzeke,"Moerseke,Moerzeke",51.06914,4.16137,P,PPL,BE,,VLG,VOV,42,42008,0,,1,Europe/Brussels,2012-01-18
2791094,Moerstraat,"Moerstraat,Moerstraet",51.21667,3.56667,P,PPL,BE,,VLG,VOV,43,43005,0,,0,Europe/Brussels,2016-08-02
2791095,Moerstraat,"Moerstraat,Moerstraet",51.03333,3.58333,P,PPL,BE,,VLG,VOV,44,44021,0,,8,Europe/Brussels,2016-08-02
2791096,Moershoofde,Moershoofde,51.24453,3.51166,P,PPL,BE,,VLG,VOV,43,43014,0,,2,Europe/Brussels,2016-08-02
2791097,Moerkerkebrug,Moerkerkebrug,51.24036,3.34416,P,PPL,BE,,VLG,VWV,31,31006,0,,-1,Europe/Brussels,2016-08-02
2791098,Moerkerke,Moerkerke,51.24547,3.34251,P,PPL,BE,,VLG,VWV,31,31006,0,,2,Europe/Brussels,2012-01-18
2791101,Moerkant,Moerkant,51.45,4.43333,P,PPL,BE,,VLG,VAN,11,11016,0,,12,Europe/Brussels,2016-08-02
2791102,Moerhuizen,"Moerhuizen,Moerhuize",51.23333,3.46416,P,PPL,BE,,VLG,VOV,43,43010,0,,1,Europe/Brussels,2016-08-02
2791104,Moerhoek,Moerhoek,51.08333,4.33333,P,PPL,BE,,VLG,VAN,12,12030,0,,0,Europe/Brussels,2016-08-02
2791105,Moerhoek,Moerhoek,51.04604,2.6323,P,PPL,BE,,VLG,VWV,38,38025,0,,1,Europe/Brussels,2016-08-02
2791106,Moerheide,Moerheide,51.09304,4.11044,P,PPL,BE,,VLG,VOV,42,42008,0,,5,Europe/Brussels,2016-08-02
2791107,Moerheide,Moerheide,51.05,4.31667,P,PPL,BE,,VLG,VAN,12,12030,0,,3,Europe/Brussels,2016-08-02
2791108,Moereveld,Moereveld,51.05,3.08333,P,PPL,BE,,VLG,VWV,31,31033,0,,13,Europe/Brussels,2016-08-02
2791109,Moereinde,Moereinde,51.25614,4.78847,P,PPL,BE,,VLG,VAN,13,13019,0,,17,Europe/Brussels,2016-08-02
2791110,Moerebroek,"Moenebroek,Moerebroek",50.81572,3.90177,P,PPL,BE,,VLG,VOV,41,41018,0,,27,Europe/Brussels,2016-08-02
2791111,Moere,Moere,51.12263,2.95582,P,PPL,BE,,VLG,VWV,35,35005,0,,1,Europe/Brussels,2012-01-18
2791114,Moerdijk,"Moerdijk,Moerdyk,Moerdijck",51.13262,2.98447,P,PPL,BE,,VLG,VWV,35,35006,0,,3,Europe/Brussels,2016-08-02
2791115,Moerbrugge,Moerbrugge,51.16192,3.26242,P,PPL,BE,,VLG,VWV,31,31022,0,,4,Europe/Brussels,2016-08-02
2791116,Moerbroek,Moerbroek,51.16667,4.8,P,PPL,BE,,VLG,VAN,13,13011,0,,10,Europe/Brussels,2016-08-02
2791117,Moerberg,Moerberg,51.06667,4.81667,P,PPL,BE,,VLG,VAN,13,13016,0,,13,Europe/Brussels,2016-08-02
2791120,Moerbeke,Moerbeke,51.17409,3.93001,P,PPL,BE,,VLG,VOV,44,44045,5855,,1,Europe/Brussels,2012-01-18
2791121,Moerbeke,Moerbeke,50.75254,3.91724,P,PPL,BE,,VLG,VOV,41,41018,0,,26,Europe/Brussels,2012-01-18
2791126,Moen,Moen,50.77013,3.39485,P,PPL,BE,,VLG,VWV,34,34042,0,,20,Europe/Brussels,2012-01-18
2791128,Moeistraat,"Moeistraat,Moeisstraat",51,3.63333,P,PPL,BE,,VLG,VOV,44,44064,0,,4,Europe/Brussels,2016-08-02
2791129,Moeffenhoeven,Moeffenhoeven,51.20726,4.50683,P,PPL,BE,,VLG,VAN,11,11052,0,,5,Europe/Brussels,2016-08-02
2791131,Moederscheid,"Moederscheid,Möderscheid",50.38121,6.19449,P,PPL,BE,,WAL,WLG,63,63001,0,,503,Europe/Brussels,2017-03-25
2791132,Modave,"莫达沃,mo da wo,Модав,Modav,مودو,Modave,mwdw",50.44614,5.29532,P,PPL,BE,,WAL,WLG,61,61041,3825,,229,Europe/Brussels,2011-03-21
2791135,Mochamps,Mochamps,50.1,5.41667,P,PPL,BE,,WAL,WLX,83,83049,0,,484,Europe/Brussels,2017-03-25
2791136,Mitswege,"Mitswege,Mitsweg",51.10992,3.05,P,PPL,BE,,VLG,VWV,35,35006,0,,17,Europe/Brussels,2016-08-02
2791137,Mista,Mista,50.4,5.93333,P,PPL,BE,,WAL,WLG,63,63073,0,,352,Europe/Brussels,2017-03-25
2791138,Mispelburg,Mispelburg,51.25722,3.00885,P,PPL,BE,,VLG,VWV,35,35029,0,,2,Europe/Brussels,2016-08-02
2791139,Miskom,"Miscom,Miskom,Miscum",50.89552,5.01233,P,PPL,BE,,VLG,VBR,24,24054,0,,49,Europe/Brussels,2016-08-02
2791141,Miserik,"Misirek,Miserik",50.93534,5.39858,P,PPL,BE,,VLG,VLI,71,71011,0,,34,Europe/Brussels,2016-08-02
2791142,Miserie,Miserie,51.11667,3.35,P,PPL,BE,,VLG,VWV,31,31003,0,,10,Europe/Brussels,2016-08-02
2791143,Misbourg,Misbourg,49.83333,5.66667,P,PPL,BE,,WAL,WLX,82,82009,0,,460,Europe/Brussels,2017-03-25
2791144,Mirwart,Mirwart,50.0565,5.26444,P,PPL,BE,,WAL,WLX,84,84059,0,,325,Europe/Brussels,2012-01-18
2791148,Mirfeld,Mirfeld,50.3575,6.18806,P,PPL,BE,,WAL,WLG,63,63001,0,,494,Europe/Brussels,2017-03-25
2791154,Minderhout,"Hoogstraten (Minderhout),Minderhout",51.41709,4.76292,P,PPL,BE,,VLG,VAN,13,13014,0,,17,Europe/Brussels,2011-02-08
2791156,Minche,"Minche,Minge",50.73727,4.88077,P,PPL,BE,,WAL,WBR,25,25048,0,,64,Europe/Brussels,2017-03-25
2791157,Milts,Milts,50.65952,3.99795,P,PPL,BE,,WAL,WHT,55,55010,0,,70,Europe/Brussels,2017-03-25
2791158,Milombois,Milombois,50.17199,4.33632,P,PPL,BE,,WAL,WHT,56,56029,0,,266,Europe/Brussels,2017-03-25
2791159,Milmort,Milmort,50.69037,5.59323,P,PPL,BE,,WAL,WLG,62,62051,0,,152,Europe/Brussels,2012-02-02
2791161,Millomont,"Millimont,Millemont,Milliomont,Millomont",50.01464,5.59127,P,PPL,BE,,WAL,WLX,82,82038,0,,451,Europe/Brussels,2017-03-25
2791162,Millen,"Riemst (Millen),Millen",50.78619,5.55616,P,PPL,BE,,VLG,VLI,73,73066,0,,109,Europe/Brussels,2011-03-02
2791164,Millekruis,"Millekruis,Mille-Kruysen,Millekruisse",50.80585,2.81071,P,PPL,BE,,VLG,VWV,33,33011,0,,42,Europe/Brussels,2016-08-02
2791165,Mille Kapelle,Mille Kapelle,50.81667,2.8,P,PPL,BE,,VLG,VWV,33,33011,0,,28,Europe/Brussels,2016-08-02
2791166,Millegem,"Milleghem,Millegem",51.18943,5.08202,P,PPL,BE,,VLG,VAN,13,13025,0,,28,Europe/Brussels,2016-08-02
2791167,Millegem,"Milleghem,Millegem",51.18476,4.54693,P,PPL,BE,,VLG,VAN,11,11035,0,,12,Europe/Brussels,2016-08-02
2791170,Mille,Mille,50.79357,4.74755,P,PPL,BE,,WAL,WBR,25,25005,0,,76,Europe/Brussels,2017-03-25
2791171,Mijleke,"Mijleke,Myleeke,Mijlere",51,3.76667,P,PPL,BE,,VLG,VOV,44,44043,0,,8,Europe/Brussels,2016-08-02
2791172,Mijlbeek,"Mijlbeek,Mijlbeke",50.94169,4.06233,P,PPL,BE,,VLG,VOV,41,41002,0,,9,Europe/Brussels,2016-08-02
2791173,Mijerij,"Meyerij,Mijerij",51.1,4.86667,P,PPL,BE,,VLG,VAN,13,13049,0,,11,Europe/Brussels,2016-08-02
2791174,Mignonsart,Mignonsart,50.16667,5.5,P,PPL,BE,,WAL,WLX,83,83031,0,,363,Europe/Brussels,2017-03-25
2791175,Mignonfa,Mignonfa,50.25055,5.5709,P,PPL,BE,,WAL,WLX,83,83013,0,,412,Europe/Brussels,2017-03-25
2791176,Mignees,"Mignées,Mignée,Mignees,Mignee",50.32567,5.49155,P,PPL,BE,,WAL,WLX,83,83012,0,,231,Europe/Brussels,2017-03-25
2791178,Mignault,Mignault,50.53016,4.15758,P,PPL,BE,,WAL,WHT,55,55035,0,,115,Europe/Brussels,2012-01-18
2791180,Miere,"Miere,Mière",50.36501,5.00185,P,PPL,BE,,WAL,WNA,92,92006,0,,236,Europe/Brussels,2017-03-25
2791183,Mierchamps,Mierchamps,50.13979,5.5334,P,PPL,BE,,WAL,WLX,83,83031,0,,390,Europe/Brussels,2017-03-25
2791184,Mienson,Mienson,50.46667,4.45,P,PPL,BE,,WAL,WHT,52,52011,0,,178,Europe/Brussels,2017-03-25
2791185,Mielen-boven-Aalst,"Mielen-boven-Aalst,Gingelom (Mielen-boven-Aalst),Mielen-sur-Aelst",50.75644,5.21421,P,PPL,BE,,VLG,VLI,71,71017,0,,95,Europe/Brussels,2011-03-03
2791187,Miecret,"Havelange (Miecret),Havelange (Miécret),Miécret,Miecret",50.36663,5.25155,P,PPL,BE,,WAL,WNA,91,91064,0,,269,Europe/Brussels,2011-04-12
2791190,Middelwijk,"Middelwyk,Middelwijk",50.93043,3.67339,P,PPL,BE,,VLG,VOV,44,44020,0,,33,Europe/Brussels,2016-08-02
2791191,Middelveld,Middelveld,51.26667,4.88333,P,PPL,BE,,VLG,VAN,13,13017,0,,16,Europe/Brussels,2016-08-02
2791193,Middelkerke-Bad,Middelkerke-Bad,51.18333,2.81667,P,PPL,BE,,VLG,VWV,35,35011,0,,1,Europe/Brussels,2016-08-02
2791194,Middelkerke,"Миделкерке,Middelkerke,Middelkerke Bains,Midelkerke,mi de er ke er ke,mydlkrk,میدلکرک,Middelkerke-Baden,米德尔克尔克",51.18532,2.82077,P,PPL,BE,,VLG,VWV,35,35011,17789,,4,Europe/Brussels,2012-01-18
2791196,Middelhof,Middelhof,50.73333,5.88333,P,PPL,BE,,WAL,WLG,,,0,,196,Europe/Brussels,2010-03-06
2791199,Middeleers,Middeleers,50.75,4.01667,P,PPL,BE,,VLG,VBR,23,23023,0,,44,Europe/Brussels,2016-08-02
2791200,Middeldorp,Middeldorp,51.23593,3.49696,P,PPL,BE,,VLG,VOV,43,43014,0,,3,Europe/Brussels,2016-08-02
2791203,Middelburg,"Middelburg,Middelbourg",51.25608,3.41595,P,PPL,BE,,VLG,VOV,43,43010,0,,0,Europe/Brussels,2012-01-18
2791205,Middelbroek,Middelbroek,51.01667,4.98333,P,PPL,BE,,VLG,VBR,24,24134,0,,17,Europe/Brussels,2016-08-02
2791209,Microveld,Microveld,51,4.03333,P,PPL,BE,,VLG,VOV,42,42006,0,,6,Europe/Brussels,2016-08-02
2791210,Miclette,Miclette,50.7567,3.68838,P,PPL,BE,,WAL,WHT,51,51017,0,,100,Europe/Brussels,2017-03-25
2791212,Micheroux,"Micheroux,Soumagne (Micheroux)",50.62475,5.71847,P,PPL,BE,,WAL,WLG,62,62099,0,,249,Europe/Brussels,2011-03-21
2791214,Michelbeke,Michelbeke,50.8355,3.76249,P,PPL,BE,,VLG,VOV,45,45059,0,,43,Europe/Brussels,2012-01-18
2791217,Michamps,Michamps,50.0432,5.80379,P,PPL,BE,,WAL,WLX,82,82003,0,,500,Europe/Brussels,2017-03-25
2791218,Miavoye,Miavoye,50.22967,4.77756,P,PPL,BE,,WAL,WNA,91,91103,0,,216,Europe/Brussels,2017-03-25
2791219,Miauvaing,Miauvaing,50.64937,3.56953,P,PPL,BE,,WAL,WHT,51,51065,0,,51,Europe/Brussels,2017-03-25
2791220,Mianoye,Mianoye,50.3453,5.02333,P,PPL,BE,,WAL,WNA,92,92006,0,,305,Europe/Brussels,2017-03-25
2791222,Miami Wijk,Miami Wijk,51.17675,2.79781,P,PPL,BE,,VLG,VWV,35,35011,0,,2,Europe/Brussels,2016-08-02
2791223,Meyerode,"Meyrode,Meyerode",50.32818,6.18776,P,PPL,BE,,WAL,WLG,63,63001,0,,502,Europe/Brussels,2012-02-02
2791226,Mevergnies,"Mévergnies-Lez-Lens,Mevergnies,Mévergnies,Mevergnies-Lez-Lens",50.60492,3.84848,P,PPL,BE,,WAL,WHT,51,51012,0,,44,Europe/Brussels,2017-03-25
2791228,Meux,"La Bruyere (Meux),La Bruyère (Meux),Meux",50.55222,4.80103,P,PPL,BE,,WAL,WNA,92,92141,0,,168,Europe/Brussels,2011-03-25
2791230,Meuville,Meuville,50.39593,5.76722,P,PPL,BE,,WAL,WLG,63,63075,0,,334,Europe/Brussels,2017-03-25
2791233,Meusegem,"Meusegem,Meuseghem",50.95822,4.28702,P,PPL,BE,,VLG,VBR,23,23050,0,,26,Europe/Brussels,2016-08-02
2791234,Meurimont,"Meurimont,Mourimont",50.02082,4.63277,P,PPL,BE,,WAL,WNA,93,93090,0,,314,Europe/Brussels,2017-03-25
2791237,Meulewijk,Meulewijk,51.01667,3.45,P,PPL,BE,,VLG,VOV,44,44011,0,,9,Europe/Brussels,2016-08-02
2791238,Meulewijk,Meulewijk,50.98732,3.79719,P,PPL,BE,,VLG,VOV,44,44040,0,,18,Europe/Brussels,2016-08-02
2791239,Meulewijk,Meulewijk,50.8,3.45,P,PPL,BE,,VLG,VWV,34,34042,0,,15,Europe/Brussels,2016-08-02
2791240,Meulestraat,"Molenstraat,Meulestraat,Meulestraet",50.83333,3.9,P,PPL,BE,,VLG,VOV,41,41018,0,,46,Europe/Brussels,2016-08-02
2791241,Meulestede,Meulestede,51.08703,3.72807,P,PPL,BE,,VLG,VOV,44,44021,0,,7,Europe/Brussels,2016-08-02
2791242,Meulentje,"Meulentje,Molentje",50.96667,2.63333,P,PPL,BE,,VLG,VWV,38,38002,0,,14,Europe/Brussels,2016-08-02
2791243,Meulenkouter,"Meulenkouter,Meulen-Cauter",50.9,4.23333,P,PPL,BE,,VLG,VBR,23,23002,0,,62,Europe/Brussels,2016-08-02
2791244,Meulenhoek,Meulenhoek,51.25377,3.75885,P,PPL,BE,,VLG,VOV,43,43002,0,,2,Europe/Brussels,2016-08-02
2791245,Meuleneinde,Meuleneinde,51.11667,3.8,P,PPL,BE,,VLG,VOV,44,44021,0,,8,Europe/Brussels,2016-08-02
2791246,Meulenberg,Meulenberg,51.13507,4.95282,P,PPL,BE,,VLG,VAN,13,13008,0,,20,Europe/Brussels,2016-08-02
2791247,Meulenberg,"Molenberg,Meulenberg",51.02043,5.39514,P,PPL,BE,,VLG,VLI,72,72039,0,,64,Europe/Brussels,2016-08-02
2791249,Meule Meersen,"Meule Meersen,Meule Meerschen,Molenmeersen",50.83333,4,P,PPL,BE,,VLG,VOV,41,41048,0,,27,Europe/Brussels,2016-08-02
2791250,Meuleken,"Meuleken,Moleken",51.3,3.6,P,PPL,BE,,VLG,VOV,43,43014,0,,-1,Europe/Brussels,2016-08-02
2791251,Meuleken,"Meuleken,Meuleken Hol",51.23333,4.1,P,PPL,BE,,VLG,VOV,46,46020,0,,3,Europe/Brussels,2016-08-02
2791252,Meuleken,Meuleken,51.22371,3.74652,P,PPL,BE,,VLG,VOV,43,43002,0,,3,Europe/Brussels,2016-08-02
2791254,Meulebroek,Meulebroek,51,3.53333,P,PPL,BE,,VLG,VOV,44,44011,0,,5,Europe/Brussels,2016-08-02
2791255,Meulebeke,Meulebeke,50.95136,3.28804,P,PPL,BE,,VLG,VWV,37,37007,10948,,19,Europe/Brussels,2012-01-18
2791260,Metzert,Metzert,49.72425,5.7886,P,PPL,BE,,WAL,WLX,81,81003,0,,326,Europe/Brussels,2017-03-25
2791261,Mettet,"mth,Мете,mei tai,梅泰,Metet,مته,Mete,Mettet",50.32119,4.66232,P,PPL,BE,,WAL,WNA,92,92087,12014,,241,Europe/Brussels,2011-07-18
2791263,Mettekoven,"Mettecoven,Mettekoven",50.78074,5.29093,P,PPL,BE,,VLG,VLI,73,73022,0,,63,Europe/Brussels,2012-01-18
2791265,Metsteren,"Metzeren,Metsteren,Metseren",50.84264,5.1792,P,PPL,BE,,VLG,VLI,71,71053,0,,35,Europe/Brussels,2016-08-02
2791266,Mesvin,Mesvin,50.4258,3.95928,P,PPL,BE,,WAL,WHT,53,53053,0,,41,Europe/Brussels,2017-03-25
2791268,Messitert,Messitert,50.68707,5.83704,P,PPL,BE,,WAL,WLG,63,63003,0,,197,Europe/Brussels,2017-03-25
2791269,Messelbroek,"Scherpenheuvel-Zichem (Messelbroek),Messelbroek,Messelbroeck",50.9955,4.93664,P,PPL,BE,,VLG,VBR,24,24134,0,,15,Europe/Brussels,2011-02-18
2791272,Messancy,"Месансі,Messancy,Месанси,مسانسی,Mesansi,梅桑西,mei sang xi,msansy,Messanceye,Miezeg",49.59201,5.81879,P,PPL,BE,,WAL,WLX,81,81015,7144,,277,Europe/Brussels,2012-01-18
2791274,Mespelare,"Mespelare,Mespelaere",50.99613,4.06883,P,PPL,BE,,VLG,VOV,42,42006,0,,6,Europe/Brussels,2012-01-18
2791276,Mespelaar,Mespelaar,51.08333,4.08333,P,PPL,BE,,VLG,VOV,42,42008,0,,3,Europe/Brussels,2016-08-02
2791277,Mesnil-Saint-Blaise,Mesnil-Saint-Blaise,50.16756,4.88494,P,PPL,BE,,WAL,WNA,91,91072,0,,282,Europe/Brussels,2012-02-02
2791279,Mesnil-Eglise,"Mesnil-Eglise,Mesnil-Église",50.16357,4.9628,P,PPL,BE,,WAL,WNA,91,91072,0,,244,Europe/Brussels,2012-02-02
2791281,Mesnil,Mesnil,49.7,5.5,P,PPL,BE,,WAL,WLX,85,85039,0,,344,Europe/Brussels,2017-03-25
2791282,Meslin-l'Eveque,"Meslin-l'Eveque,Meslin-l'Évêque",50.64859,3.84736,P,PPL,BE,,WAL,WHT,51,51004,0,,44,Europe/Brussels,2017-03-25
2791284,Messines,"Mesen,Messines,Meesen,Mêesn,Meesn",50.76581,2.89764,P,PPL,BE,,VLG,VWV,33,33016,975,,64,Europe/Brussels,2012-01-18
2791286,Mery,"Méry,Mery",50.54616,5.59135,P,PPL,BE,,WAL,WLG,62,62032,0,,91,Europe/Brussels,2017-03-25
2791287,Mertenne,Mertenne,50.26322,4.36555,P,PPL,BE,,WAL,WNA,93,93088,0,,176,Europe/Brussels,2017-03-25
2791288,Merrbeek,"Merrbeek,Merbeek,Merrebeek",50.8396,4.76099,P,PPL,BE,,VLG,VBR,24,24011,0,,48,Europe/Brussels,2016-08-02
2791289,Merols,Merols,50.66667,6.06667,P,PPL,BE,,WAL,WLG,63,63061,0,,300,Europe/Brussels,2017-03-25
2791290,Merny,Merny,49.90128,5.09943,P,PPL,BE,,WAL,WLX,84,84050,0,,403,Europe/Brussels,2017-03-25
2791291,Merlin,Merlin,50.55393,3.40121,P,PPL,BE,,WAL,WHT,57,57093,0,,32,Europe/Brussels,2017-03-25
2791292,Merleux Han,Merleux Han,49.83333,5.01667,P,PPL,BE,,WAL,WLX,84,84010,0,,276,Europe/Brussels,2017-03-25
2791293,Merlemont,"Philippeville (Merlemont),Merlemont",50.17464,4.60937,P,PPL,BE,,WAL,WNA,93,93056,0,,236,Europe/Brussels,2011-07-18
2791296,Merkzeelse Putten,Merkzeelse Putten,51.04614,4.34043,P,PPL,BE,,VLG,VAN,12,12040,0,,5,Europe/Brussels,2016-08-02
2791297,Merksplas,"Merksplas,Merxplas",51.35851,4.86513,P,PPL,BE,,VLG,VAN,13,13023,7963,,26,Europe/Brussels,2012-01-18
2791301,Merksem,"Merxem,Merksem,Antwerpen (Merksem)",51.24623,4.44903,P,PPL,BE,,VLG,VAN,11,11002,0,,5,Europe/Brussels,2011-02-07
2791303,Merkenveld,Merkenveld,51.12696,3.17799,P,PPL,BE,,VLG,VWV,31,31040,0,,14,Europe/Brussels,2016-08-02
2791304,Merkem,"Merckem,Merkem",50.95284,2.85225,P,PPL,BE,,VLG,VWV,32,32006,0,,6,Europe/Brussels,2012-01-18
2791306,Merkegemhoek,Merkegemhoek,50.7895,3.47428,P,PPL,BE,,VLG,VWV,34,34003,0,,13,Europe/Brussels,2016-08-02
2791307,Merhaaghoek,Merhaaghoek,50.86667,3.55,P,PPL,BE,,VLG,VOV,45,45061,0,,59,Europe/Brussels,2016-08-02
2791308,Merenhoek,"Merenhoek,Meerenhoek",50.85,3.91667,P,PPL,BE,,VLG,VOV,41,41027,0,,67,Europe/Brussels,2016-08-02
2791309,Merendree,"Merendree,Meerendré,Meerendre",51.0766,3.576,P,PPL,BE,,VLG,VOV,44,44049,0,,8,Europe/Brussels,2012-01-18
2791312,Meren,"Meeren,Meren",51.15549,4.91876,P,PPL,BE,,VLG,VAN,13,13029,0,,21,Europe/Brussels,2016-08-02
2791313,Meren,"Meeren,Meren",51.01667,4.88333,P,PPL,BE,,VLG,VBR,24,24001,0,,11,Europe/Brussels,2016-08-02
2791314,Meren,"Meeren,Meren",50.83225,4.74676,P,PPL,BE,,VLG,VBR,24,24011,0,,55,Europe/Brussels,2016-08-02
2791315,Merelbeke,"مورلبوک,mwrlbwk,Мерелбеке,Merelbeke,Meirelbeke,梅勒尔贝克,mei lei er bei ke",50.99447,3.74621,P,PPL,BE,,VLG,VOV,44,44043,22047,,12,Europe/Brussels,2012-01-18
2791317,Mere,"Meire,Mere",50.92306,3.97134,P,PPL,BE,,VLG,VOV,41,41082,0,,27,Europe/Brussels,2011-12-29
2791318,Mere,"Meere,Mere",50.9,3.86667,P,PPL,BE,,VLG,VOV,41,41027,0,,52,Europe/Brussels,2016-08-02
2791320,Merdorp,"Merdorp,Hannut (Merdorp)",50.64881,4.99964,P,PPL,BE,,WAL,WLG,64,64034,0,,143,Europe/Brussels,2011-03-15
2791323,Merchtem,Merchtem,50.95129,4.23197,P,PPL,BE,,VLG,VBR,23,23052,14660,,25,Europe/Brussels,2011-02-02
2791325,Merbraine,Merbraine,50.6852,4.39041,P,PPL,BE,,WAL,WBR,25,25014,0,,109,Europe/Brussels,2017-03-25
2791326,Merboelle,"Merboelle,Merboëlle",50.34048,4.16664,P,PPL,BE,,WAL,WHT,56,56049,0,,150,Europe/Brussels,2017-03-25
2791327,Merbes-Sainte-Marie,"Merbes-le-Château (Merbes-Sainte-Marie),Merbes-le-Chateau (Merbes-Sainte-Marie),Merbes-Sainte-Marie",50.3528,4.17781,P,PPL,BE,,WAL,WHT,56,56049,0,,171,Europe/Brussels,2011-10-14
2791329,Merbes-le-Chateau,"Merb l'o Shato,Merbes-le-Château,mrbwl-shtw,مربول-شتو,Мерб льо Шато,Merbes-le-Chateau",50.32449,4.16489,P,PPL,BE,,WAL,WHT,56,56049,3999,,131,Europe/Brussels,2012-01-18
2791332,Menugoutte,Menugoutte,49.81532,5.37121,P,PPL,BE,,WAL,WLX,84,84029,0,,377,Europe/Brussels,2017-03-25
2791333,Menufontaine,Menufontaine,49.8805,5.6592,P,PPL,BE,,WAL,WLX,82,82009,0,,410,Europe/Brussels,2017-03-25
2791337,Menil,"Ménil,Menil",50.69469,4.394,P,PPL,BE,,WAL,WBR,25,25110,0,,113,Europe/Brussels,2017-03-25
2791338,Menil,Menil,50.24952,5.44041,P,PPL,BE,,WAL,WLX,83,83028,0,,267,Europe/Brussels,2017-03-25
2791339,Menil,Menil,50.02327,5.55019,P,PPL,BE,,WAL,WLX,82,82038,0,,420,Europe/Brussels,2017-03-25
2791340,Menil,"Ménil,Menil",49.71493,5.28014,P,PPL,BE,,WAL,WLX,85,85011,0,,284,Europe/Brussels,2017-03-25
2791341,Menhart,Menhart,50.68333,3.45,P,PPL,BE,,WAL,WHT,57,57018,0,,44,Europe/Brussels,2017-03-25
2791342,Menenpoort,"Petite de Menin,Menenpoort",50.85,2.9,P,PPL,BE,,VLG,VWV,33,33011,0,,33,Europe/Brussels,2016-08-02
2791343,Menen,"Mêenn,mei nen,Meenn,Menen,Menin,Mjeenn,梅嫩,mnn,منن,Meenen,Менен",50.79722,3.12245,P,PPL,BE,,VLG,VWV,34,34027,31916,,18,Europe/Brussels,2012-01-18
2791345,Menekhoeven,"Menkhoeven,Menekhoeven",51.2,4.66667,P,PPL,BE,,VLG,VAN,11,11054,0,,3,Europe/Brussels,2016-08-02
2791347,Mendonk,"Mendonk,Mendonck",51.14701,3.82121,P,PPL,BE,,VLG,VOV,44,44021,0,,5,Europe/Brussels,2016-08-02
2791349,Menage,"Ménage,Menage",50.5118,5.60867,P,PPL,BE,,WAL,WLG,62,62100,0,,210,Europe/Brussels,2017-03-25
2791350,Menage,"Ménage,Menage",50.36667,5.65,P,PPL,BE,,WAL,WLG,61,61019,0,,428,Europe/Brussels,2017-03-25
2791351,Membruggen,"Riemst (Membruggen),Membruggen",50.81526,5.53368,P,PPL,BE,,VLG,VLI,73,73066,0,,85,Europe/Brussels,2011-03-02
2791354,Membre,"Vresse-sur-Semois (Membre),Membre",49.86582,4.90205,P,PPL,BE,,WAL,WNA,91,91143,0,,192,Europe/Brussels,2011-05-05
2791356,Membach,"Baelen (Membach),Membach",50.61908,5.99506,P,PPL,BE,,WAL,WLG,63,63046,0,,244,Europe/Brussels,2011-03-23
2791358,Melveren,Melveren,50.83341,5.20534,P,PPL,BE,,VLG,VLI,71,71053,0,,45,Europe/Brussels,2016-08-02
2791360,Melsen,Melsen,50.95622,3.69567,P,PPL,BE,,VLG,VOV,44,44043,0,,22,Europe/Brussels,2012-01-18
2791362,Melselestraat,Melselestraat,51.18333,4.25,P,PPL,BE,,VLG,VOV,46,46003,0,,17,Europe/Brussels,2016-08-02
2791364,Melselehoek,Melselehoek,51.23215,4.27085,P,PPL,BE,,VLG,VOV,46,46003,0,,1,Europe/Brussels,2016-08-02
2791366,Melsele,Melsele,51.22285,4.28201,P,PPL,BE,,VLG,VOV,46,46003,0,,6,Europe/Brussels,2011-02-07
2791368,Melsbroek,"Melsbroeck,Melsbroek,Steenokkerzeel (Melsbroek)",50.91559,4.47985,P,PPL,BE,BE,VLG,VBR,23,23081,0,,23,Europe/Brussels,2011-02-03
