ID,name,toponymName,adminName4,adminName2,adminName1,lat,lng,type
2799638,Den Duivel,Den Duivel,Leuven,Flemish Brabant Province,Flanders,50.85,4.73333,Section/lieu-dit
2799636,Denee,Denée,Anhée,Namur Province,Wallonia,50.31889,4.75202,Section/lieu-dit
2799636,Denée,Denée,Anhée,Namur Province,Wallonia,50.31889,4.75202,Section/lieu-dit
2798981,Den Eel,Eel,Ravels,Antwerp Province,Flanders,51.39171,5.01527,Section/lieu-dit
2798760,Den Eenenboom,Enenboom,Zaventem,Flemish Brabant Province,Flanders,50.86667,4.43333,Section/lieu-dit
2798760,Den Enenboom,Enenboom,Zaventem,Flemish Brabant Province,Flanders,50.86667,4.43333,Section/lieu-dit
2799635,Den Engelschenhoek,Den Engelsen Hoek,Puurs,Antwerp Province,Flanders,51.09283,4.32062,Section/lieu-dit
2799635,Den Engelsen Hoek,Den Engelsen Hoek,Puurs,Antwerp Province,Flanders,51.09283,4.32062,Section/lieu-dit
2799634,De Neringen,De Neringen,Tielt,West Flanders Province,Flanders,51,3.41667,Section/lieu-dit
2799633,Den Euster,Den Euster,Duffel,Antwerp Province,Flanders,51.10438,4.56413,Section/lieu-dit
2799779,Den Haan,De Haan,De Haan,West Flanders Province,Flanders,51.27261,3.03446,Commune
2796790,Den Hagaerd,Hagaard,Overijse,Flemish Brabant Province,Flanders,50.7592,4.51997,Section/lieu-dit
2799632,Den Hauw,Den Hauw,Oosterzele,East Flanders Province,Flanders,50.93287,3.75379,Section/lieu-dit
2799631,Den Heesdijk,Den Heesdijk,Ravels,Antwerp Province,Flanders,51.43224,5.03212,Section/lieu-dit
2799630,Den Heikant,Den Heikant,Arendonk,Antwerp Province,Flanders,51.32957,5.08092,Section/lieu-dit
2799625,Den Heuvel,Den Heuvel,Buggenhout,East Flanders Province,Flanders,51.02231,4.19207,Section/lieu-dit
2799614,Den Hoek,Den Engelsen Hoek,Puurs,Antwerp Province,Flanders,51.09283,4.32062,Section/lieu-dit
2799613,Den Hooie,Den Hooie,Beernem,West Flanders Province,Flanders,51.13333,3.3,Section/lieu-dit
2799611,Den Hoorn,Den Hoorn,Beernem,West Flanders Province,Flanders,51.15447,3.37806,Section/lieu-dit
2799612,Den Hoorne,Den Hoorn,Beernem,West Flanders Province,Flanders,51.15447,3.37806,Section/lieu-dit
2799609,Den Hout,Den Hout,Beerse,Antwerp Province,Flanders,51.32418,4.83261,Section/lieu-dit
2799608,Den Houw,Den Houw,Maaseik,Limburg Province,Flanders,51.05388,5.65543,Section/lieu-dit
2799613,Denhoye,Den Hooie,Beernem,West Flanders Province,Flanders,51.13333,3.3,Section/lieu-dit
2799607,Den Hucker,Den Hukker,Roeselare,West Flanders Province,Flanders,50.91667,3.13333,Section/lieu-dit
2799607,Den Hukker,Den Hukker,Roeselare,West Flanders Province,Flanders,50.91667,3.13333,Section/lieu-dit
2799605,Den Hul,Den Hul,Brakel,East Flanders Province,Flanders,50.79807,3.71968,Section/lieu-dit
2799604,Den Hulst,Den Hulst,Aarschot,Flemish Brabant Province,Flanders,51,4.9,Section/lieu-dit
2799603,De Nieuwe Koop,De Nieuwe Koop,Lommel,Limburg Province,Flanders,51.25,5.30075,Section/lieu-dit
2799602,Den Koekoek,Den Koekoek,Begijnendijk,Flemish Brabant Province,Flanders,51.03794,4.78427,Section/lieu-dit
2799600,Den Lommelaar,Den Lommelaar,Retie,Antwerp Province,Flanders,51.28333,5.11667,Section/lieu-dit
2799599,Den Meer,Den Meer,Gingelom,Limburg Province,Flanders,50.74102,5.12478,Section/lieu-dit
2799598,Den Molenberg,Den Molenberg,Kasterlee,Antwerp Province,Flanders,51.25,4.9,Section/lieu-dit
2799597,Dennewinkel,Dennewinkel,Bekkevoort,Flemish Brabant Province,Flanders,50.93296,4.96784,Section/lieu-dit
2799596,Den Oever,Den Oever,Rumst,Antwerp Province,Flanders,51.11667,4.4,Section/lieu-dit
2799593,Den Otter,Den Otter,Zoersel,Antwerp Province,Flanders,51.2596,4.62905,Section/lieu-dit
2799574,Den Pauw,De Pauw,Oostrozebeke,West Flanders Province,Flanders,50.91667,3.31667,Section/lieu-dit
2799592,Den Plas,Den Plas,Roeselare,West Flanders Province,Flanders,50.9,3.11667,Section/lieu-dit
2799591,Den Plat Weier,Den Plat Weier,Diepenbeek,Limburg Province,Flanders,50.93333,5.43333,Section/lieu-dit
2799590,Den Populier,Den Populier,Koekelare,West Flanders Province,Flanders,51.0585,2.97745,Section/lieu-dit
2799589,Den Rechtenkant,Den Rechtenkant,Dessel,Antwerp Province,Flanders,51.25,5.15,Section/lieu-dit
2799586,Dentergem,Dentergem,Dentergem,West Flanders Province,Flanders,50.96429,3.41617,Commune
2799586,Denterghem,Dentergem,Dentergem,West Flanders Province,Flanders,50.96429,3.41617,Commune
2799586,Denterhem,Dentergem,Dentergem,West Flanders Province,Flanders,50.96429,3.41617,Commune
2799585,Den Teut,Den Teut,Zonhoven,Limburg Province,Flanders,51.00461,5.4,Section/lieu-dit
2785740,Den Top,Ten Top,Sint-Pieters-Leeuw,Flemish Brabant Province,Flanders,50.7755,4.23471,Section/lieu-dit
2799582,De Nuchten,De Nuchten,Geraardsbergen,East Flanders Province,Flanders,50.80516,3.93034,Section/lieu-dit
2799581,Den Veind,Den Veind,Geel,Antwerp Province,Flanders,51.11667,4.96667,Section/lieu-dit
2799442,Den Wallen,De Wallen,Temse,East Flanders Province,Flanders,51.13333,4.25,Section/lieu-dit
2789561,De Oude Barreel,Oude Barreel,Antwerpen,Antwerp Province,Flanders,51.25182,4.45976,Section/lieu-dit
2799579,De Paling,De Paling,Deinze,East Flanders Province,Flanders,50.95,3.43333,Section/lieu-dit
2799577,De Panne,De Panne,De Panne,West Flanders Province,Flanders,51.09793,2.59368,Commune
2799576,De Parre,De Parre,Rijkevorsel,Antwerp Province,Flanders,51.33635,4.76575,Section/lieu-dit
2799574,De Pauw,De Pauw,Oostrozebeke,West Flanders Province,Flanders,50.91667,3.31667,Section/lieu-dit
2799572,De Pieling,De Pieting,Wommelgem,Antwerp Province,Flanders,51.19151,4.51549,Section/lieu-dit
2799572,De Pieting,De Pieting,Wommelgem,Antwerp Province,Flanders,51.19151,4.51549,Section/lieu-dit
2799570,de ping te,De Pinte,De Pinte,East Flanders Province,Flanders,50.99339,3.64747,Commune
2799570,De Pinte,De Pinte,De Pinte,East Flanders Province,Flanders,50.99339,3.64747,Commune
2799568,De Plaats,De Plaats,Wingene,West Flanders Province,Flanders,51.05,3.28333,Section/lieu-dit
2799567,De Plain,De Plain,Tessenderlo,Limburg Province,Flanders,51.03333,5.06667,Section/lieu-dit
2799566,De Planck,De Planck,,Liège Province,Wallonia,50.75,5.85,Section/lieu-dit
2799566,De Plank,De Planck,,Liège Province,Wallonia,50.75,5.85,Section/lieu-dit
2799565,De Plas,Grand Place,,Hainaut Province,Wallonia,50.84685,4.35222,Section/lieu-dit
2793318,De Plein,De Plein,Lubbeek,Flemish Brabant Province,Flanders,50.88492,4.79561,Section/lieu-dit
2799563,De Pleine,De Pleine,Zedelgem,West Flanders Province,Flanders,51.15,3.15,Section/lieu-dit
2799562,De Ploeg,Ploeg Ter Hagen,Aalst,East Flanders Province,Flanders,50.96667,4.11667,Section/lieu-dit
2799561,De Polka,De Polka,Heuvelland,West Flanders Province,Flanders,50.78262,2.83126,Section/lieu-dit
2799560,De Populieren,De Populieren,,Liège Province,Wallonia,50.71667,5.08333,Section/lieu-dit
2799559,De Preekboom,De Preekboom,Damme,West Flanders Province,Flanders,51.26049,3.3413,Section/lieu-dit
2799557,De Putten,De Putten,Begijnendijk,Flemish Brabant Province,Flanders,51.01667,4.78333,Section/lieu-dit
2799556,De Raaf,De Raaf,Boom,Antwerp Province,Flanders,51.1,4.36667,Section/lieu-dit
2799555,De Raap,De Raap,Sint-Niklaas,East Flanders Province,Flanders,51.17171,4.16533,Section/lieu-dit
2799047,Derbu,Durbuy,Durbuy,Luxembourg Province,Wallonia,50.35291,5.45631,Commune
2799553,De Reit,De Reit,Ham,Limburg Province,Flanders,51.08333,5.1,Section/lieu-dit
2799550,De Rester Heide,De Rester Heide,Hechtel-Eksel,Limburg Province,Flanders,51.10902,5.37214,Section/lieu-dit
2796188,De Reukens,Heiken,Rumst,Antwerp Province,Flanders,51.11667,4.4,Section/lieu-dit
2799553,De Reydt,De Reit,Ham,Limburg Province,Flanders,51.08333,5.1,Section/lieu-dit
2799547,Dergneau,Dergneau,Frasnes-lez-Anvaing,Hainaut Province,Wallonia,50.71399,3.58004,Section/lieu-dit
2799544,De Riet,De Riet,Overpelt,Limburg Province,Flanders,51.20654,5.42404,Section/lieu-dit
2799543,De Rietbos,De Rietbos,Gistel,West Flanders Province,Flanders,51.1323,2.90221,Section/lieu-dit
2799543,De Riet Bosch,De Rietbos,Gistel,West Flanders Province,Flanders,51.1323,2.90221,Section/lieu-dit
2799541,Dernier Patard,Dernier Patard,Genappe,Walloon Brabant Province,Wallonia,50.58689,4.45564,Section/lieu-dit
6957842,Dernier Pre,Dernier Pré,Ath,Hainaut Province,Wallonia,50.66667,3.75,Section/lieu-dit
6957842,Dernier Pré,Dernier Pré,Ath,Hainaut Province,Wallonia,50.66667,3.75,Section/lieu-dit
2799538,De Roos,De Roos,Leuven,Flemish Brabant Province,Flanders,50.88333,4.76667,Section/lieu-dit
2799536,De Rooten,De Roten,Houthalen-Helchteren,Limburg Province,Flanders,51.01667,5.36667,Section/lieu-dit
2799538,De Rose,De Roos,Leuven,Flemish Brabant Province,Flanders,50.88333,4.76667,Section/lieu-dit
2799537,De Roshaag,De Roshaag,Peer,Limburg Province,Flanders,51.15,5.46667,Section/lieu-dit
2799537,De Roshaeg,De Roshaag,Peer,Limburg Province,Flanders,51.15,5.46667,Section/lieu-dit
2799536,De Roten,De Roten,Houthalen-Helchteren,Limburg Province,Flanders,51.01667,5.36667,Section/lieu-dit
2799535,Derrevoethoek,Derrevoetshoek,Roosdaal,Flemish Brabant Province,Flanders,50.81731,4.10792,Section/lieu-dit
2799535,Derrevoetshoek,Derrevoetshoek,Roosdaal,Flemish Brabant Province,Flanders,50.81731,4.10792,Section/lieu-dit
2799535,Derrevoort,Derrevoetshoek,Roosdaal,Flemish Brabant Province,Flanders,50.81731,4.10792,Section/lieu-dit
2799534,Derriere Arville,Derrière Arville,Saint-Hubert,Luxembourg Province,Wallonia,50.0496,5.29589,Section/lieu-dit
2799534,Derrière Arville,Derrière Arville,Saint-Hubert,Luxembourg Province,Wallonia,50.0496,5.29589,Section/lieu-dit
2799533,Derriere Champmont,Derrière Champmont,Libin,Luxembourg Province,Wallonia,49.98333,5.21667,Section/lieu-dit
2799533,Derrière Champmont,Derrière Champmont,Libin,Luxembourg Province,Wallonia,49.98333,5.21667,Section/lieu-dit
2799533,Derriere Chanmont,Derrière Champmont,Libin,Luxembourg Province,Wallonia,49.98333,5.21667,Section/lieu-dit
2799533,Derrière Chanmont,Derrière Champmont,Libin,Luxembourg Province,Wallonia,49.98333,5.21667,Section/lieu-dit
2799531,Derriere Houmont,Derrière Hoûmont,Paliseul,Luxembourg Province,Wallonia,49.95,5.18333,Section/lieu-dit
2799531,Derrière Hoûmont,Derrière Hoûmont,Paliseul,Luxembourg Province,Wallonia,49.95,5.18333,Section/lieu-dit
2799530,Derriere la Haie,Derrière la Haye,Saint-Hubert,Luxembourg Province,Wallonia,50.06667,5.3,Section/lieu-dit
2799530,Derrière la Haie,Derrière la Haye,Saint-Hubert,Luxembourg Province,Wallonia,50.06667,5.3,Section/lieu-dit
2799530,Derriere la Haye,Derrière la Haye,Saint-Hubert,Luxembourg Province,Wallonia,50.06667,5.3,Section/lieu-dit
2799530,Derrière la Haye,Derrière la Haye,Saint-Hubert,Luxembourg Province,Wallonia,50.06667,5.3,Section/lieu-dit
2799529,Derriere le Chene,Derrière le Chêne,Manhay,Luxembourg Province,Wallonia,50.3,5.68333,Section/lieu-dit
2799529,Derrière le Chêne,Derrière le Chêne,Manhay,Luxembourg Province,Wallonia,50.3,5.68333,Section/lieu-dit
2799528,Derriere les Hazelles,Derrière les Hazelles,Arlon,Luxembourg Province,Wallonia,49.65,5.7,Section/lieu-dit
2799528,Derrière les Hazelles,Derrière les Hazelles,Arlon,Luxembourg Province,Wallonia,49.65,5.7,Section/lieu-dit
2799526,Derriere le Thier,Derrière le Thier,Lierneux,Liège Province,Wallonia,50.34801,5.74948,Section/lieu-dit
2799526,Derrière le Thier,Derrière le Thier,Lierneux,Liège Province,Wallonia,50.34801,5.74948,Section/lieu-dit
2799526,Derriere-le-Thiers,Derrière le Thier,Lierneux,Liège Province,Wallonia,50.34801,5.74948,Section/lieu-dit
2799526,Derrière-le-Thiers,Derrière le Thier,Lierneux,Liège Province,Wallonia,50.34801,5.74948,Section/lieu-dit
2799525,Derriere Spa,Derrière Spai,Trois-Ponts,Liège Province,Wallonia,50.36667,5.86667,Section/lieu-dit
2799525,Derrière Spa,Derrière Spai,Trois-Ponts,Liège Province,Wallonia,50.36667,5.86667,Section/lieu-dit
2799525,Derriere Spai,Derrière Spai,Trois-Ponts,Liège Province,Wallonia,50.36667,5.86667,Section/lieu-dit
2799525,Derrière Spai,Derrière Spai,Trois-Ponts,Liège Province,Wallonia,50.36667,5.86667,Section/lieu-dit
2799524,Derriere Wester,Derrière Wester,Trois-Ponts,Liège Province,Wallonia,50.35244,5.83923,Section/lieu-dit
2799524,Derrière Wester,Derrière Wester,Trois-Ponts,Liège Province,Wallonia,50.35244,5.83923,Section/lieu-dit
2799523,De Ruiter,Ruiter,Waasmunster,East Flanders Province,Flanders,51.1158,4.04066,Section/lieu-dit
2799520,De Schommen,De Schommen,Balen,Antwerp Province,Flanders,51.13333,5.18333,Section/lieu-dit
2786976,De Schoots Heide,Schootsheide,Maaseik,Limburg Province,Flanders,51.08523,5.71283,Section/lieu-dit
2786924,De Schuddebeurze,Schuddebeurze,Middelkerke,West Flanders Province,Flanders,51.15347,2.77261,Section/lieu-dit
2799516,De Seule,De Seule,Heuvelland,West Flanders Province,Flanders,50.72209,2.80507,Section/lieu-dit
2799515,Desivier,Desivier,Chimay,Hainaut Province,Wallonia,50.09901,4.20276,Section/lieu-dit
2799513,Desnie,Desnié,Theux,Liège Province,Wallonia,50.46281,5.81373,Section/lieu-dit
2799513,Desnié,Desnié,Theux,Liège Province,Wallonia,50.46281,5.81373,Section/lieu-dit
2799511,Desschel,Dessel,Dessel,Antwerp Province,Flanders,51.23855,5.11448,Commune
2799511,Dessel,Dessel,Dessel,Antwerp Province,Flanders,51.23855,5.11448,Commune
2799509,Desselgem,Desselgem,Waregem,West Flanders Province,Flanders,50.88611,3.35958,Section/lieu-dit
2799509,Desselghem,Desselgem,Waregem,West Flanders Province,Flanders,50.88611,3.35958,Section/lieu-dit
2799515,Dessiviers,Desivier,Chimay,Hainaut Province,Wallonia,50.09901,4.20276,Section/lieu-dit
2799506,Dessus Chamon,Dessus Chamon,Manhay,Luxembourg Province,Wallonia,50.28333,5.63333,Section/lieu-dit
2799505,Dessus Heilrimont,Dessus Heilrimont,Stoumont,Liège Province,Wallonia,50.42092,5.88293,Section/lieu-dit
2799504,Dessus la Corne,Dessus le Coine,Libin,Luxembourg Province,Wallonia,50,5.28333,Section/lieu-dit
2799504,Dessus le Coine,Dessus le Coine,Libin,Luxembourg Province,Wallonia,50,5.28333,Section/lieu-dit
2799502,De Staart,De Staart,Maaseik,Limburg Province,Flanders,51.08333,5.73333,Section/lieu-dit
2799501,De Stee,Stée,Ciney,Namur Province,Wallonia,50.32615,5.06867,Section/lieu-dit
2799500,De Steenbakkerij,De Steenbakkerij,Malle,Antwerp Province,Flanders,51.28333,4.68333,Section/lieu-dit
2799499,De Steenhoeven,De Steenhoeven,Schilde,Antwerp Province,Flanders,51.27502,4.61688,Section/lieu-dit
2799498,Destelberg,Destelberg,Herzele,East Flanders Province,Flanders,50.85,3.93333,Section/lieu-dit
2799496,Destelbergen,Destelbergen,Destelbergen,East Flanders Province,Flanders,51.05952,3.79899,Commune
2799494,Desteldonck,Desteldonk,Gent,East Flanders Province,Flanders,51.12193,3.78705,Section/lieu-dit
2799494,Desteldonk,Desteldonk,Gent,East Flanders Province,Flanders,51.12193,3.78705,Section/lieu-dit
2799493,Destelheide,Destelheide,,,Wallonia,50.72718,4.32068,Section/lieu-dit
2799499,De Steynhoeven,De Steenhoeven,Schilde,Antwerp Province,Flanders,51.27502,4.61688,Section/lieu-dit
2799491,De Stommen,De Stommen,Wommelgem,Antwerp Province,Flanders,51.2,4.51667,Section/lieu-dit
2799490,De Straat,De Straat,Ravels,Antwerp Province,Flanders,51.41241,5.01504,Section/lieu-dit
2799489,De Stroolput,De Stroolput,Zedelgem,West Flanders Province,Flanders,51.1,3.15,Section/lieu-dit
2799488,De Stukken,De Stukken,Heusden-Zolder,Limburg Province,Flanders,51.03283,5.3165,Section/lieu-dit
2799487,De Tempels,De Tempels,Beringen,Limburg Province,Flanders,51.05,5.13333,Section/lieu-dit
2799486,De Tomme,De Tomme,Huldenberg,Flemish Brabant Province,Flanders,50.74775,4.63554,Section/lieu-dit
2799486,De Tommen,De Tomme,Huldenberg,Flemish Brabant Province,Flanders,50.74775,4.63554,Section/lieu-dit
2785740,De Top,Ten Top,Sint-Pieters-Leeuw,Flemish Brabant Province,Flanders,50.7755,4.23471,Section/lieu-dit
2799485,De Trompe,De Trompe,Stekene,East Flanders Province,Flanders,51.23333,4.06667,Section/lieu-dit
2799484,Deulin,Deulin,Hotton,Luxembourg Province,Wallonia,50.30482,5.40006,Section/lieu-dit
2799482,Deurle,Deurle,Sint-Martens-Latem,East Flanders Province,Flanders,51.00411,3.61475,Section/lieu-dit
2799478,Deurne,Antwerp International Airport,Antwerpen,Antwerp Province,Flanders,51.18944,4.46028,Section/lieu-dit
2799477,Deuseld,Deuseld,Schoten,Antwerp Province,Flanders,51.24396,4.46638,Section/lieu-dit
2792692,Deux-Acren,Les Deux-Acren,Lessines,Hainaut Province,Wallonia,50.73026,3.85315,Section/lieu-dit
2799476,Deux Rys,Deux Rys,Manhay,Luxembourg Province,Wallonia,50.34171,5.61119,Section/lieu-dit
2799474,De Valen,De Valen,Beringen,Limburg Province,Flanders,51.05352,5.14046,Section/lieu-dit
2799473,Devantave,Devantave,Rendeux,Luxembourg Province,Wallonia,50.23582,5.55743,Section/lieu-dit
2799472,Devant-Hedree,Devant-Hedrée,Nassogne,Luxembourg Province,Wallonia,50.18333,5.36667,Section/lieu-dit
2799472,Devant-Hedrée,Devant-Hedrée,Nassogne,Luxembourg Province,Wallonia,50.18333,5.36667,Section/lieu-dit
2799470,Devant la Heid,Devant la Het,Libin,Luxembourg Province,Wallonia,49.95,5.28333,Section/lieu-dit
2799470,Devant la Het,Devant la Het,Libin,Luxembourg Province,Wallonia,49.95,5.28333,Section/lieu-dit
2799468,Devant-le-Bois,Devant-le-Bois,Ohey,Namur Province,Wallonia,50.44559,5.1483,Section/lieu-dit
2799467,Devant le Pont,Devant le Pont,Visé,Liège Province,Wallonia,50.7359,5.68222,Section/lieu-dit
2799466,Devant les Bois,Devant les Bois,Mettet,Namur Province,Wallonia,50.35051,4.64453,Section/lieu-dit
2799465,Devant le Tienne des Monsais,Devant le Tienne des Monsais,Wellin,Luxembourg Province,Wallonia,50.06667,5.11667,Section/lieu-dit
2799464,Devant le Tombois,Devant le Tombois,Beauraing,Namur Province,Wallonia,50.1,5,Section/lieu-dit
2799463,Devant Luchy,Devant Luchy,Libramont-Chevigny,Luxembourg Province,Wallonia,49.9,5.33333,Section/lieu-dit
2799461,Devant Staneux,Devant Staneux,Theux,Liège Province,Wallonia,50.51667,5.81667,Section/lieu-dit
2799459,De Vennen,De Vennen,Zutendaal,Limburg Province,Flanders,50.95,5.56667,Section/lieu-dit
2799458,De Veren,De Veren,Antwerpen,Antwerp Province,Flanders,51.18333,4.36667,Section/lieu-dit
2784870,De Vergadering,Vergadering,,Hainaut Province,Wallonia,50.86667,4.3,Section/lieu-dit
2784797,De Veurt,Veurt,Puurs,Antwerp Province,Flanders,51.03909,4.32623,Section/lieu-dit
2799456,De Vier Bunders,De Vier Bunders,Hasselt,Limburg Province,Flanders,50.91667,5.36667,Section/lieu-dit
2799454,De Vijvers,Vijvers van Bellefroid,,Flemish Brabant Province,Flanders,50.90566,4.70249,Section/lieu-dit
2799453,De Vinke,De Vinke,Roeselare,West Flanders Province,Flanders,50.9,3.15,Section/lieu-dit
2784531,De Vitshaag,Vitshaag,Beveren,East Flanders Province,Flanders,51.17835,4.26026,Section/lieu-dit
2783354,De Vlakte,Zande,Koekelare,West Flanders Province,Flanders,51.12045,2.92154,Section/lieu-dit
2799450,De Vloed,De Vloet,Ronse,East Flanders Province,Flanders,50.75,3.63333,Section/lieu-dit
2799450,De Vloet,De Vloet,Ronse,East Flanders Province,Flanders,50.75,3.63333,Section/lieu-dit
2784386,De Voort,Voort,Borgloon,Limburg Province,Flanders,50.79484,5.31983,Section/lieu-dit
2799447,De Voshoek,De Voshoek,Beveren,East Flanders Province,Flanders,51.22564,4.15939,Section/lieu-dit
2799446,De Vrede,De Vrede,Knokke-Heist,West Flanders Province,Flanders,51.33333,3.35,Section/lieu-dit
2799445,De Vrunten,De Vrunten,Diest,Flemish Brabant Province,Flanders,51.01667,5.08333,Section/lieu-dit
2799443,De Waele Weyden,De Waleweiden,Diksmuide,West Flanders Province,Flanders,51.09693,2.85775,Section/lieu-dit
2799443,De Waleweiden,De Waleweiden,Diksmuide,West Flanders Province,Flanders,51.09693,2.85775,Section/lieu-dit
2799442,De Wallen,De Wallen,Temse,East Flanders Province,Flanders,51.13333,4.25,Section/lieu-dit
2799441,De Warande,Warande,Ichtegem,West Flanders Province,Flanders,51.09893,2.99525,Section/lieu-dit
2799440,De Warre,De Warre,Maaseik,Limburg Province,Flanders,51.08333,5.68333,Section/lieu-dit
2792459,De Wate,Le Wate,Manhay,Luxembourg Province,Wallonia,50.22853,5.61362,Section/lieu-dit
2799439,De Wateringen,De Wateringen,Maaseik,Limburg Province,Flanders,51.08333,5.71667,Section/lieu-dit
2783981,De Waterloozen,Waterlozen,Heusden-Zolder,Limburg Province,Flanders,51,5.3,Section/lieu-dit
2799438,De Waterval,De Waterval,Ichtegem,West Flanders Province,Flanders,51.15198,3.04561,Section/lieu-dit
2799438,De Watervalle,De Waterval,Ichtegem,West Flanders Province,Flanders,51.15198,3.04561,Section/lieu-dit
2799438,De Waterwal,De Waterval,Ichtegem,West Flanders Province,Flanders,51.15198,3.04561,Section/lieu-dit
2799490,De Weeldesestraat,De Straat,Ravels,Antwerp Province,Flanders,51.41241,5.01504,Section/lieu-dit
2799490,De Weeldschestraat,De Straat,Ravels,Antwerp Province,Flanders,51.41241,5.01504,Section/lieu-dit
2799435,De Wilde,De Wilde,Assenede,East Flanders Province,Flanders,51.25,3.73333,Section/lieu-dit
2783571,De Winter,Winter,Hamont-Achel,Limburg Province,Flanders,51.23333,5.53333,Section/lieu-dit
2799432,De Wolf,De Wolf,Puurs,Antwerp Province,Flanders,51.05173,4.29789,Section/lieu-dit
2799431,De Wolfsgaten,De Wolfsgaten,Diepenbeek,Limburg Province,Flanders,50.93333,5.38333,Section/lieu-dit
2799430,De Wolfsheuvel,De Wolfsheuvel,Wuustwezel,Antwerp Province,Flanders,51.40852,4.53794,Section/lieu-dit
2799749,Deyfeld,Deiffelt,Gouvy,Luxembourg Province,Wallonia,50.19578,6.00836,Section/lieu-dit
2799749,Deyfeldt,Deiffelt,Gouvy,Luxembourg Province,Wallonia,50.19578,6.00836,Section/lieu-dit
2799746,Deynze,Deinze,Deinze,East Flanders Province,Flanders,50.98175,3.53096,Commune
2799429,De Zavelbemden,De Zavelbemden,Scherpenheuvel-Zichem,Flemish Brabant Province,Flanders,51,4.93333,Section/lieu-dit
2799427,De Zeepanne,De Zeepanne,Koksijde,West Flanders Province,Flanders,51.10057,2.62409,Section/lieu-dit
2783281,De Zelte,Zelte,Middelkerke,West Flanders Province,Flanders,51.15,2.81667,Section/lieu-dit
2799426,De Zolken,De Zolken,Houthalen-Helchteren,Limburg Province,Flanders,51.01667,5.35,Section/lieu-dit
2783130,De Zwaantjes,Zwaantjes,Antwerpen,Antwerp Province,Flanders,51.18333,4.36859,Section/lieu-dit
2799422,Dhuy,Dhuy,Éghezée,Namur Province,Wallonia,50.55936,4.85922,Section/lieu-dit
2799421,Diarbois,Diarbois,Charleroi,Hainaut Province,Wallonia,50.4541,4.45426,Section/lieu-dit
2785169,di bi ci,Tubize,Tubize,Walloon Brabant Province,Wallonia,50.69059,4.2009,Commune
2799379,Dickebusch,Dikkebus,Ieper,West Flanders Province,Flanders,50.82131,2.82873,Section/lieu-dit
2799374,Dickele,Dikkele,Zwalm,East Flanders Province,Flanders,50.90474,3.74035,Section/lieu-dit
2799372,Dickelvenne,Dikkelvenne,Gavere,East Flanders Province,Flanders,50.91927,3.69507,Section/lieu-dit
2799750,Diedenberg,Deidenberg,Amblève,Liège Province,Wallonia,50.34778,6.13861,Section/lieu-dit
2799418,Diedoncken,Diedonken,Bonheiden,Antwerp Province,Flanders,51.03707,4.55144,Section/lieu-dit
2799418,Diedonken,Diedonken,Bonheiden,Antwerp Province,Flanders,51.03707,4.55144,Section/lieu-dit
2799416,Diegem,Diegem,Machelen,Flemish Brabant Province,Flanders,50.89727,4.43354,Section/lieu-dit
2799416,Dieghem,Diegem,Machelen,Flemish Brabant Province,Flanders,50.89727,4.43354,Section/lieu-dit
2799412,Diepenbeek,Diepenbeek,Diepenbeek,Limburg Province,Flanders,50.90769,5.41875,Commune
2799408,Diepenbeke,Diepenbeke,Oudenaarde,East Flanders Province,Flanders,50.86667,3.6,Section/lieu-dit
2799406,Diepenbroeck,Diepenbroek,Lennik,Flemish Brabant Province,Flanders,50.8,4.15,Section/lieu-dit
2799406,Diepenbroek,Diepenbroek,Lennik,Flemish Brabant Province,Flanders,50.8,4.15,Section/lieu-dit
2799403,Diepenpoel,Diepenpoel,Geetbets,Flemish Brabant Province,Flanders,50.90966,5.15881,Section/lieu-dit
2799401,Dieperbroek,Dieperbroek,Hasselt,Limburg Province,Flanders,50.96667,5.25,Section/lieu-dit
2799400,Diepert,Diepert,Burg-Reuland,Liège Province,Wallonia,50.18333,6.16667,Section/lieu-dit
2799399,Dierain-Patar,Diérain Patard,Grâce-Hollogne,Liège Province,Wallonia,50.64179,5.47254,Section/lieu-dit
2799399,Diérain-Patar,Diérain Patard,Grâce-Hollogne,Liège Province,Wallonia,50.64179,5.47254,Section/lieu-dit
2799399,Dierain Patard,Diérain Patard,Grâce-Hollogne,Liège Province,Wallonia,50.64179,5.47254,Section/lieu-dit
2799399,Diérain Patard,Diérain Patard,Grâce-Hollogne,Liège Province,Wallonia,50.64179,5.47254,Section/lieu-dit
2799365,di er bei ke,Harelbeke,Harelbeke,West Flanders Province,Flanders,50.85343,3.30935,Commune
2799047,di er bi yi,Durbuy,Durbuy,Luxembourg Province,Wallonia,50.35291,5.45631,Commune
7670535,di er sen-si tuo ke mu,Dilsen-Stokkem,Dilsen-Stokkem,Limburg Province,Flanders,51.03055,5.73469,Commune
2783926,Diest,Diest,Diest,Flemish Brabant Province,Flanders,50.98923,5.05062,Commune
2799395,Dietsch-Heur,Diets-Heur,Tongeren,Limburg Province,Flanders,50.74536,5.48323,Section/lieu-dit
2799395,Diets-Heur,Diets-Heur,Tongeren,Limburg Province,Flanders,50.74536,5.48323,Section/lieu-dit
2799394,Dieu de Pitie,Dieu de Pitié,Fleurus,Hainaut Province,Wallonia,50.49385,4.54818,Section/lieu-dit
2799394,Dieu de Pitié,Dieu de Pitié,Fleurus,Hainaut Province,Wallonia,50.49385,4.54818,Section/lieu-dit
